images,image_urls
"[{'url': 'https://img.pokemondb.net/artwork/surskit.jpg', 'path': 'surskit.jpg', 'checksum': '968ab3ddab4ba43322d801112aaaccf0'}]",https://img.pokemondb.net/artwork/surskit.jpg
"[{'url': 'https://img.pokemondb.net/artwork/surskit.jpg', 'path': 'surskit.jpg', 'checksum': '968ab3ddab4ba43322d801112aaaccf0'}]",https://img.pokemondb.net/artwork/surskit.jpg
"[{'url': 'https://img.pokemondb.net/artwork/swampert.jpg', 'path': 'swampert.jpg', 'checksum': 'b41fb7fded8cb3873b2332cbda6d5d5a'}]",https://img.pokemondb.net/artwork/swampert.jpg
"[{'url': 'https://img.pokemondb.net/artwork/mudkip.jpg', 'path': 'mudkip.jpg', 'checksum': 'a9bfafd56714a87945641e897498390d'}]",https://img.pokemondb.net/artwork/mudkip.jpg
"[{'url': 'https://img.pokemondb.net/artwork/blaziken.jpg', 'path': 'blaziken.jpg', 'checksum': 'f8ce1787027b953cf0b23d4e9a14fef9'}]",https://img.pokemondb.net/artwork/blaziken.jpg
"[{'url': 'https://img.pokemondb.net/artwork/blaziken-mega.jpg', 'path': 'blaziken-mega.jpg', 'checksum': 'e4fc645b7e9f4dd30a29ee7e5f9dacf9'}]",https://img.pokemondb.net/artwork/blaziken-mega.jpg
"[{'url': 'https://img.pokemondb.net/artwork/marshtomp.jpg', 'path': 'marshtomp.jpg', 'checksum': '1cc18f9e816a8932ae868f5708e82e7c'}]",https://img.pokemondb.net/artwork/marshtomp.jpg
"[{'url': 'https://img.pokemondb.net/artwork/combusken.jpg', 'path': 'combusken.jpg', 'checksum': 'de931854151dc9cc04bd1d4acd7bb1ed'}]",https://img.pokemondb.net/artwork/combusken.jpg
"[{'url': 'https://img.pokemondb.net/artwork/swampert-mega.jpg', 'path': 'swampert-mega.jpg', 'checksum': '6a2c4974073d4d544d4ea9a407c33fef'}]",https://img.pokemondb.net/artwork/swampert-mega.jpg
"[{'url': 'https://img.pokemondb.net/artwork/torchic.jpg', 'path': 'torchic.jpg', 'checksum': '18e00bc49757024a4984fed579a0dd24'}]",https://img.pokemondb.net/artwork/torchic.jpg
"[{'url': 'https://img.pokemondb.net/artwork/sceptile.jpg', 'path': 'sceptile.jpg', 'checksum': 'ce499f12ee57f40d0bab59e44402327c'}]",https://img.pokemondb.net/artwork/sceptile.jpg
"[{'url': 'https://img.pokemondb.net/artwork/sceptile-mega.jpg', 'path': 'sceptile-mega.jpg', 'checksum': '46e01fd9f80e8875d920be806b27ba7e'}]",https://img.pokemondb.net/artwork/sceptile-mega.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lugia.jpg', 'path': 'lugia.jpg', 'checksum': 'eca9da8c7007b0bcf88bfaf409f0085f'}]",https://img.pokemondb.net/artwork/lugia.jpg
"[{'url': 'https://img.pokemondb.net/artwork/treecko.jpg', 'path': 'treecko.jpg', 'checksum': 'ff864af7c36b2406762bd415efeffbdc'}]",https://img.pokemondb.net/artwork/treecko.jpg
"[{'url': 'https://img.pokemondb.net/artwork/grovyle.jpg', 'path': 'grovyle.jpg', 'checksum': 'f0488bd69dcd5a1f9c1613abff908561'}]",https://img.pokemondb.net/artwork/grovyle.jpg
"[{'url': 'https://img.pokemondb.net/artwork/celebi.jpg', 'path': 'celebi.jpg', 'checksum': 'bf2445da8a577586a50fda44903dfd57'}]",https://img.pokemondb.net/artwork/celebi.jpg
"[{'url': 'https://img.pokemondb.net/artwork/pupitar.jpg', 'path': 'pupitar.jpg', 'checksum': 'baa2726102f15fdb588ba6cdfed54a3a'}]",https://img.pokemondb.net/artwork/pupitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tyranitar-mega.jpg', 'path': 'tyranitar-mega.jpg', 'checksum': 'ad5f99140bc74859f0f3d9c59a9a6500'}]",https://img.pokemondb.net/artwork/tyranitar-mega.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tyranitar.jpg', 'path': 'tyranitar.jpg', 'checksum': 'd6522ccb014013ce5935ce3cda955596'}]",https://img.pokemondb.net/artwork/tyranitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/ho-oh.jpg', 'path': 'ho-oh.jpg', 'checksum': '37dae5c4ee6670e911931b1d67834669'}]",https://img.pokemondb.net/artwork/ho-oh.jpg
"[{'url': 'https://img.pokemondb.net/artwork/larvitar.jpg', 'path': 'larvitar.jpg', 'checksum': 'ee7e432d3b0f4af4cf8c583b49fb9c7b'}]",https://img.pokemondb.net/artwork/larvitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/suicune.jpg', 'path': 'suicune.jpg', 'checksum': '50f4af2fd904d57fdd78af0933e005be'}]",https://img.pokemondb.net/artwork/suicune.jpg
"[{'url': 'https://img.pokemondb.net/artwork/entei.jpg', 'path': 'entei.jpg', 'checksum': 'd2ee7da0dd2211a80c190ca547f9b3ad'}]",https://img.pokemondb.net/artwork/entei.jpg
"[{'url': 'https://img.pokemondb.net/artwork/raikou.jpg', 'path': 'raikou.jpg', 'checksum': '10584be0bbeecbaecd82bffc32379269'}]",https://img.pokemondb.net/artwork/raikou.jpg
"[{'url': 'https://img.pokemondb.net/artwork/miltank.jpg', 'path': 'miltank.jpg', 'checksum': 'e40efd259a68321a02c7840d5eba15f7'}]",https://img.pokemondb.net/artwork/miltank.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magby.jpg', 'path': 'magby.jpg', 'checksum': '8757bd8882756cc8c2661dd32b7d3240'}]",https://img.pokemondb.net/artwork/magby.jpg
"[{'url': 'https://img.pokemondb.net/artwork/elekid.jpg', 'path': 'elekid.jpg', 'checksum': 'abd0e9cd1d7a0d7c6ab1a275f886cadc'}]",https://img.pokemondb.net/artwork/elekid.jpg
"[{'url': 'https://img.pokemondb.net/artwork/blissey.jpg', 'path': 'blissey.jpg', 'checksum': '8f791842894a111194779abff042c7d1'}]",https://img.pokemondb.net/artwork/blissey.jpg
"[{'url': 'https://img.pokemondb.net/artwork/sceptile.jpg', 'path': 'sceptile.jpg', 'checksum': 'ce499f12ee57f40d0bab59e44402327c'}]",https://img.pokemondb.net/artwork/sceptile.jpg
"[{'url': 'https://img.pokemondb.net/artwork/sceptile.jpg', 'path': 'sceptile.jpg', 'checksum': 'ce499f12ee57f40d0bab59e44402327c'}]",https://img.pokemondb.net/artwork/sceptile.jpg
"[{'url': 'https://img.pokemondb.net/artwork/sceptile.jpg', 'path': 'sceptile.jpg', 'checksum': 'ce499f12ee57f40d0bab59e44402327c'}]",https://img.pokemondb.net/artwork/sceptile.jpg
"[{'url': 'https://img.pokemondb.net/artwork/larvitar.jpg', 'path': 'larvitar.jpg', 'checksum': 'ee7e432d3b0f4af4cf8c583b49fb9c7b'}]",https://img.pokemondb.net/artwork/larvitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/smoochum.jpg', 'path': 'smoochum.jpg', 'checksum': 'a9b79d0e2be94aef51c56ff74cb6d77a'}]",https://img.pokemondb.net/artwork/smoochum.jpg
"[{'url': 'https://img.pokemondb.net/artwork/larvitar.jpg', 'path': 'larvitar.jpg', 'checksum': 'ee7e432d3b0f4af4cf8c583b49fb9c7b'}]",https://img.pokemondb.net/artwork/larvitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/sceptile.jpg', 'path': 'sceptile.jpg', 'checksum': 'ce499f12ee57f40d0bab59e44402327c'}]",https://img.pokemondb.net/artwork/sceptile.jpg
"[{'url': 'https://img.pokemondb.net/artwork/larvitar.jpg', 'path': 'larvitar.jpg', 'checksum': 'ee7e432d3b0f4af4cf8c583b49fb9c7b'}]",https://img.pokemondb.net/artwork/larvitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/larvitar.jpg', 'path': 'larvitar.jpg', 'checksum': 'ee7e432d3b0f4af4cf8c583b49fb9c7b'}]",https://img.pokemondb.net/artwork/larvitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/larvitar.jpg', 'path': 'larvitar.jpg', 'checksum': 'ee7e432d3b0f4af4cf8c583b49fb9c7b'}]",https://img.pokemondb.net/artwork/larvitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/larvitar.jpg', 'path': 'larvitar.jpg', 'checksum': 'ee7e432d3b0f4af4cf8c583b49fb9c7b'}]",https://img.pokemondb.net/artwork/larvitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tyranitar.jpg', 'path': 'tyranitar.jpg', 'checksum': 'd6522ccb014013ce5935ce3cda955596'}]",https://img.pokemondb.net/artwork/tyranitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/elekid.jpg', 'path': 'elekid.jpg', 'checksum': 'abd0e9cd1d7a0d7c6ab1a275f886cadc'}]",https://img.pokemondb.net/artwork/elekid.jpg
"[{'url': 'https://img.pokemondb.net/artwork/elekid.jpg', 'path': 'elekid.jpg', 'checksum': 'abd0e9cd1d7a0d7c6ab1a275f886cadc'}]",https://img.pokemondb.net/artwork/elekid.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tyranitar.jpg', 'path': 'tyranitar.jpg', 'checksum': 'd6522ccb014013ce5935ce3cda955596'}]",https://img.pokemondb.net/artwork/tyranitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/elekid.jpg', 'path': 'elekid.jpg', 'checksum': 'abd0e9cd1d7a0d7c6ab1a275f886cadc'}]",https://img.pokemondb.net/artwork/elekid.jpg
"[{'url': 'https://img.pokemondb.net/artwork/elekid.jpg', 'path': 'elekid.jpg', 'checksum': 'abd0e9cd1d7a0d7c6ab1a275f886cadc'}]",https://img.pokemondb.net/artwork/elekid.jpg
"[{'url': 'https://img.pokemondb.net/artwork/elekid.jpg', 'path': 'elekid.jpg', 'checksum': 'abd0e9cd1d7a0d7c6ab1a275f886cadc'}]",https://img.pokemondb.net/artwork/elekid.jpg
"[{'url': 'https://img.pokemondb.net/artwork/blissey.jpg', 'path': 'blissey.jpg', 'checksum': '8f791842894a111194779abff042c7d1'}]",https://img.pokemondb.net/artwork/blissey.jpg
"[{'url': 'https://img.pokemondb.net/artwork/smoochum.jpg', 'path': 'smoochum.jpg', 'checksum': 'a9b79d0e2be94aef51c56ff74cb6d77a'}]",https://img.pokemondb.net/artwork/smoochum.jpg
"[{'url': 'https://img.pokemondb.net/artwork/blissey.jpg', 'path': 'blissey.jpg', 'checksum': '8f791842894a111194779abff042c7d1'}]",https://img.pokemondb.net/artwork/blissey.jpg
"[{'url': 'https://img.pokemondb.net/artwork/elekid.jpg', 'path': 'elekid.jpg', 'checksum': 'abd0e9cd1d7a0d7c6ab1a275f886cadc'}]",https://img.pokemondb.net/artwork/elekid.jpg
"[{'url': 'https://img.pokemondb.net/artwork/smoochum.jpg', 'path': 'smoochum.jpg', 'checksum': 'a9b79d0e2be94aef51c56ff74cb6d77a'}]",https://img.pokemondb.net/artwork/smoochum.jpg
"[{'url': 'https://img.pokemondb.net/artwork/blissey.jpg', 'path': 'blissey.jpg', 'checksum': '8f791842894a111194779abff042c7d1'}]",https://img.pokemondb.net/artwork/blissey.jpg
"[{'url': 'https://img.pokemondb.net/artwork/smoochum.jpg', 'path': 'smoochum.jpg', 'checksum': 'a9b79d0e2be94aef51c56ff74cb6d77a'}]",https://img.pokemondb.net/artwork/smoochum.jpg
"[{'url': 'https://img.pokemondb.net/artwork/smoochum.jpg', 'path': 'smoochum.jpg', 'checksum': 'a9b79d0e2be94aef51c56ff74cb6d77a'}]",https://img.pokemondb.net/artwork/smoochum.jpg
"[{'url': 'https://img.pokemondb.net/artwork/smoochum.jpg', 'path': 'smoochum.jpg', 'checksum': 'a9b79d0e2be94aef51c56ff74cb6d77a'}]",https://img.pokemondb.net/artwork/smoochum.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magby.jpg', 'path': 'magby.jpg', 'checksum': '8757bd8882756cc8c2661dd32b7d3240'}]",https://img.pokemondb.net/artwork/magby.jpg
"[{'url': 'https://img.pokemondb.net/artwork/smoochum.jpg', 'path': 'smoochum.jpg', 'checksum': 'a9b79d0e2be94aef51c56ff74cb6d77a'}]",https://img.pokemondb.net/artwork/smoochum.jpg
"[{'url': 'https://img.pokemondb.net/artwork/blissey.jpg', 'path': 'blissey.jpg', 'checksum': '8f791842894a111194779abff042c7d1'}]",https://img.pokemondb.net/artwork/blissey.jpg
"[{'url': 'https://img.pokemondb.net/artwork/blissey.jpg', 'path': 'blissey.jpg', 'checksum': '8f791842894a111194779abff042c7d1'}]",https://img.pokemondb.net/artwork/blissey.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magby.jpg', 'path': 'magby.jpg', 'checksum': '8757bd8882756cc8c2661dd32b7d3240'}]",https://img.pokemondb.net/artwork/magby.jpg
"[{'url': 'https://img.pokemondb.net/artwork/blissey.jpg', 'path': 'blissey.jpg', 'checksum': '8f791842894a111194779abff042c7d1'}]",https://img.pokemondb.net/artwork/blissey.jpg
"[{'url': 'https://img.pokemondb.net/artwork/electabuzz.jpg', 'path': 'electabuzz.jpg', 'checksum': '2a89c304e7c30678e32cffc6821fa58a'}]",https://img.pokemondb.net/artwork/electabuzz.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magby.jpg', 'path': 'magby.jpg', 'checksum': '8757bd8882756cc8c2661dd32b7d3240'}]",https://img.pokemondb.net/artwork/magby.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magby.jpg', 'path': 'magby.jpg', 'checksum': '8757bd8882756cc8c2661dd32b7d3240'}]",https://img.pokemondb.net/artwork/magby.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magby.jpg', 'path': 'magby.jpg', 'checksum': '8757bd8882756cc8c2661dd32b7d3240'}]",https://img.pokemondb.net/artwork/magby.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magby.jpg', 'path': 'magby.jpg', 'checksum': '8757bd8882756cc8c2661dd32b7d3240'}]",https://img.pokemondb.net/artwork/magby.jpg
"[{'url': 'https://img.pokemondb.net/artwork/miltank.jpg', 'path': 'miltank.jpg', 'checksum': 'e40efd259a68321a02c7840d5eba15f7'}]",https://img.pokemondb.net/artwork/miltank.jpg
"[{'url': 'https://img.pokemondb.net/artwork/miltank.jpg', 'path': 'miltank.jpg', 'checksum': 'e40efd259a68321a02c7840d5eba15f7'}]",https://img.pokemondb.net/artwork/miltank.jpg
"[{'url': 'https://img.pokemondb.net/artwork/miltank.jpg', 'path': 'miltank.jpg', 'checksum': 'e40efd259a68321a02c7840d5eba15f7'}]",https://img.pokemondb.net/artwork/miltank.jpg
"[{'url': 'https://img.pokemondb.net/artwork/jynx.jpg', 'path': 'jynx.jpg', 'checksum': '997197978b3337baa48f6c968f3c229c'}]",https://img.pokemondb.net/artwork/jynx.jpg
"[{'url': 'https://img.pokemondb.net/artwork/miltank.jpg', 'path': 'miltank.jpg', 'checksum': 'e40efd259a68321a02c7840d5eba15f7'}]",https://img.pokemondb.net/artwork/miltank.jpg
"[{'url': 'https://img.pokemondb.net/artwork/entei.jpg', 'path': 'entei.jpg', 'checksum': 'd2ee7da0dd2211a80c190ca547f9b3ad'}]",https://img.pokemondb.net/artwork/entei.jpg
"[{'url': 'https://img.pokemondb.net/artwork/miltank.jpg', 'path': 'miltank.jpg', 'checksum': 'e40efd259a68321a02c7840d5eba15f7'}]",https://img.pokemondb.net/artwork/miltank.jpg
"[{'url': 'https://img.pokemondb.net/artwork/entei.jpg', 'path': 'entei.jpg', 'checksum': 'd2ee7da0dd2211a80c190ca547f9b3ad'}]",https://img.pokemondb.net/artwork/entei.jpg
"[{'url': 'https://img.pokemondb.net/artwork/entei.jpg', 'path': 'entei.jpg', 'checksum': 'd2ee7da0dd2211a80c190ca547f9b3ad'}]",https://img.pokemondb.net/artwork/entei.jpg
"[{'url': 'https://img.pokemondb.net/artwork/entei.jpg', 'path': 'entei.jpg', 'checksum': 'd2ee7da0dd2211a80c190ca547f9b3ad'}]",https://img.pokemondb.net/artwork/entei.jpg
"[{'url': 'https://img.pokemondb.net/artwork/miltank.jpg', 'path': 'miltank.jpg', 'checksum': 'e40efd259a68321a02c7840d5eba15f7'}]",https://img.pokemondb.net/artwork/miltank.jpg
"[{'url': 'https://img.pokemondb.net/artwork/magmar.jpg', 'path': 'magmar.jpg', 'checksum': 'b1e9a0e5bff7890fe13e7f666f0a6641'}]",https://img.pokemondb.net/artwork/magmar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/entei.jpg', 'path': 'entei.jpg', 'checksum': 'd2ee7da0dd2211a80c190ca547f9b3ad'}]",https://img.pokemondb.net/artwork/entei.jpg
"[{'url': 'https://img.pokemondb.net/artwork/raikou.jpg', 'path': 'raikou.jpg', 'checksum': '10584be0bbeecbaecd82bffc32379269'}]",https://img.pokemondb.net/artwork/raikou.jpg
"[{'url': 'https://img.pokemondb.net/artwork/raikou.jpg', 'path': 'raikou.jpg', 'checksum': '10584be0bbeecbaecd82bffc32379269'}]",https://img.pokemondb.net/artwork/raikou.jpg
"[{'url': 'https://img.pokemondb.net/artwork/raikou.jpg', 'path': 'raikou.jpg', 'checksum': '10584be0bbeecbaecd82bffc32379269'}]",https://img.pokemondb.net/artwork/raikou.jpg
"[{'url': 'https://img.pokemondb.net/artwork/raikou.jpg', 'path': 'raikou.jpg', 'checksum': '10584be0bbeecbaecd82bffc32379269'}]",https://img.pokemondb.net/artwork/raikou.jpg
"[{'url': 'https://img.pokemondb.net/artwork/suicune.jpg', 'path': 'suicune.jpg', 'checksum': '50f4af2fd904d57fdd78af0933e005be'}]",https://img.pokemondb.net/artwork/suicune.jpg
"[{'url': 'https://img.pokemondb.net/artwork/raikou.jpg', 'path': 'raikou.jpg', 'checksum': '10584be0bbeecbaecd82bffc32379269'}]",https://img.pokemondb.net/artwork/raikou.jpg
"[{'url': 'https://img.pokemondb.net/artwork/suicune.jpg', 'path': 'suicune.jpg', 'checksum': '50f4af2fd904d57fdd78af0933e005be'}]",https://img.pokemondb.net/artwork/suicune.jpg
"[{'url': 'https://img.pokemondb.net/artwork/suicune.jpg', 'path': 'suicune.jpg', 'checksum': '50f4af2fd904d57fdd78af0933e005be'}]",https://img.pokemondb.net/artwork/suicune.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tyranitar.jpg', 'path': 'tyranitar.jpg', 'checksum': 'd6522ccb014013ce5935ce3cda955596'}]",https://img.pokemondb.net/artwork/tyranitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/suicune.jpg', 'path': 'suicune.jpg', 'checksum': '50f4af2fd904d57fdd78af0933e005be'}]",https://img.pokemondb.net/artwork/suicune.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tyranitar.jpg', 'path': 'tyranitar.jpg', 'checksum': 'd6522ccb014013ce5935ce3cda955596'}]",https://img.pokemondb.net/artwork/tyranitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/suicune.jpg', 'path': 'suicune.jpg', 'checksum': '50f4af2fd904d57fdd78af0933e005be'}]",https://img.pokemondb.net/artwork/suicune.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tyranitar.jpg', 'path': 'tyranitar.jpg', 'checksum': 'd6522ccb014013ce5935ce3cda955596'}]",https://img.pokemondb.net/artwork/tyranitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/tyranitar.jpg', 'path': 'tyranitar.jpg', 'checksum': 'd6522ccb014013ce5935ce3cda955596'}]",https://img.pokemondb.net/artwork/tyranitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/ho-oh.jpg', 'path': 'ho-oh.jpg', 'checksum': '37dae5c4ee6670e911931b1d67834669'}]",https://img.pokemondb.net/artwork/ho-oh.jpg
"[{'url': 'https://img.pokemondb.net/artwork/pupitar.jpg', 'path': 'pupitar.jpg', 'checksum': 'baa2726102f15fdb588ba6cdfed54a3a'}]",https://img.pokemondb.net/artwork/pupitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/ho-oh.jpg', 'path': 'ho-oh.jpg', 'checksum': '37dae5c4ee6670e911931b1d67834669'}]",https://img.pokemondb.net/artwork/ho-oh.jpg
"[{'url': 'https://img.pokemondb.net/artwork/pupitar.jpg', 'path': 'pupitar.jpg', 'checksum': 'baa2726102f15fdb588ba6cdfed54a3a'}]",https://img.pokemondb.net/artwork/pupitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/ho-oh.jpg', 'path': 'ho-oh.jpg', 'checksum': '37dae5c4ee6670e911931b1d67834669'}]",https://img.pokemondb.net/artwork/ho-oh.jpg
"[{'url': 'https://img.pokemondb.net/artwork/ho-oh.jpg', 'path': 'ho-oh.jpg', 'checksum': '37dae5c4ee6670e911931b1d67834669'}]",https://img.pokemondb.net/artwork/ho-oh.jpg
"[{'url': 'https://img.pokemondb.net/artwork/pupitar.jpg', 'path': 'pupitar.jpg', 'checksum': 'baa2726102f15fdb588ba6cdfed54a3a'}]",https://img.pokemondb.net/artwork/pupitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/ho-oh.jpg', 'path': 'ho-oh.jpg', 'checksum': '37dae5c4ee6670e911931b1d67834669'}]",https://img.pokemondb.net/artwork/ho-oh.jpg
"[{'url': 'https://img.pokemondb.net/artwork/pupitar.jpg', 'path': 'pupitar.jpg', 'checksum': 'baa2726102f15fdb588ba6cdfed54a3a'}]",https://img.pokemondb.net/artwork/pupitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/pupitar.jpg', 'path': 'pupitar.jpg', 'checksum': 'baa2726102f15fdb588ba6cdfed54a3a'}]",https://img.pokemondb.net/artwork/pupitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/celebi.jpg', 'path': 'celebi.jpg', 'checksum': 'bf2445da8a577586a50fda44903dfd57'}]",https://img.pokemondb.net/artwork/celebi.jpg
"[{'url': 'https://img.pokemondb.net/artwork/celebi.jpg', 'path': 'celebi.jpg', 'checksum': 'bf2445da8a577586a50fda44903dfd57'}]",https://img.pokemondb.net/artwork/celebi.jpg
"[{'url': 'https://img.pokemondb.net/artwork/celebi.jpg', 'path': 'celebi.jpg', 'checksum': 'bf2445da8a577586a50fda44903dfd57'}]",https://img.pokemondb.net/artwork/celebi.jpg
"[{'url': 'https://img.pokemondb.net/artwork/celebi.jpg', 'path': 'celebi.jpg', 'checksum': 'bf2445da8a577586a50fda44903dfd57'}]",https://img.pokemondb.net/artwork/celebi.jpg
"[{'url': 'https://img.pokemondb.net/artwork/pupitar.jpg', 'path': 'pupitar.jpg', 'checksum': 'baa2726102f15fdb588ba6cdfed54a3a'}]",https://img.pokemondb.net/artwork/pupitar.jpg
"[{'url': 'https://img.pokemondb.net/artwork/celebi.jpg', 'path': 'celebi.jpg', 'checksum': 'bf2445da8a577586a50fda44903dfd57'}]",https://img.pokemondb.net/artwork/celebi.jpg
"[{'url': 'https://img.pokemondb.net/artwork/grovyle.jpg', 'path': 'grovyle.jpg', 'checksum': 'f0488bd69dcd5a1f9c1613abff908561'}]",https://img.pokemondb.net/artwork/grovyle.jpg
"[{'url': 'https://img.pokemondb.net/artwork/grovyle.jpg', 'path': 'grovyle.jpg', 'checksum': 'f0488bd69dcd5a1f9c1613abff908561'}]",https://img.pokemondb.net/artwork/grovyle.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lugia.jpg', 'path': 'lugia.jpg', 'checksum': 'eca9da8c7007b0bcf88bfaf409f0085f'}]",https://img.pokemondb.net/artwork/lugia.jpg
"[{'url': 'https://img.pokemondb.net/artwork/grovyle.jpg', 'path': 'grovyle.jpg', 'checksum': 'f0488bd69dcd5a1f9c1613abff908561'}]",https://img.pokemondb.net/artwork/grovyle.jpg
"[{'url': 'https://img.pokemondb.net/artwork/grovyle.jpg', 'path': 'grovyle.jpg', 'checksum': 'f0488bd69dcd5a1f9c1613abff908561'}]",https://img.pokemondb.net/artwork/grovyle.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lugia.jpg', 'path': 'lugia.jpg', 'checksum': 'eca9da8c7007b0bcf88bfaf409f0085f'}]",https://img.pokemondb.net/artwork/lugia.jpg
"[{'url': 'https://img.pokemondb.net/artwork/grovyle.jpg', 'path': 'grovyle.jpg', 'checksum': 'f0488bd69dcd5a1f9c1613abff908561'}]",https://img.pokemondb.net/artwork/grovyle.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lugia.jpg', 'path': 'lugia.jpg', 'checksum': 'eca9da8c7007b0bcf88bfaf409f0085f'}]",https://img.pokemondb.net/artwork/lugia.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lugia.jpg', 'path': 'lugia.jpg', 'checksum': 'eca9da8c7007b0bcf88bfaf409f0085f'}]",https://img.pokemondb.net/artwork/lugia.jpg
"[{'url': 'https://img.pokemondb.net/artwork/lugia.jpg', 'path': 'lugia.jpg', 'checksum': 'eca9da8c7007b0bcf88bfaf409f0085f'}]",https://img.pokemondb.net/artwork/lugia.jpg
"[{'url': 'https://img.pokemondb.net/artwork/treecko.jpg', 'path': 'treecko.jpg', 'checksum': 'ff864af7c36b2406762bd415efeffbdc'}]",https://img.pokemondb.net/artwork/treecko.jpg
